X,Y,Z,item,pagerank,chosen
-14.140216,1.5161177,1.5161177,modular smartphone,0.00017424479393467028,0.0
10.513836,5.995833,5.995833,self-conscious emotions,0.000298989584920568,0.0
-13.184163,-8.598177,-8.598177,rich web application,0.00017424479393467028,0.0
7.973633,-11.830376,-11.830376,signal detection theory,0.00017424479393467028,0.0
0.13406956,2.726611,2.726611,actuarial science,0.00017424479393467028,0.0
-10.708447,-10.804858,-10.804858,optics,0.00017424479393467028,0.0
17.240845,6.5929117,6.5929117,pluralism (political philosophy),0.00017424479393467028,0.0
14.749006,1.8893628,1.8893628,military dolphin,0.00017424479393467028,0.0
-4.9111195,2.340213,2.340213,"best, worst and average case",0.00017424479393467028,0.0
-10.342898,5.9252424,5.9252424,curvature,0.00017424479393467028,0.0
4.3397226,-9.476052,-9.476052,activity-dependent plasticity,0.00017424479393467028,0.0
0.6996332,2.5880258,2.5880258,predictive inference,0.00017424479393467028,0.0
-5.512886,-5.616738,-5.616738,finite difference coefficients,0.00017424479393467028,0.0
-0.90494263,-2.1563196,-2.1563196,hyperdimensional computing,0.00017424479393467028,0.0
12.817567,4.4530797,4.4530797,theory of language,0.00017424479393467028,0.0
-6.0203567,-15.870813,-15.870813,grid computing,0.000280944249874451,0.0
-13.391193,1.8937804,1.8937804,physics processing unit,0.0001632436397315816,0.0
-13.606516,0.12694937,0.12694937,accessible books consortium,0.0001667362427025294,0.0
0.70355964,2.5949407,2.5949407,predictive policing,0.0001667362427025294,0.0
2.866843,13.040528,13.040528,emotion classification,0.0001667362427025294,0.0
-3.6315057,19.089573,19.089573,quantum fourier transform,0.0001667362427025294,0.0
-6.980158,-14.284184,-14.284184,cloud collaboration,0.00017328942671040814,0.0
17.042892,9.52006,9.52006,meronymy,0.00017420257524678893,0.0
1.0711378,8.585116,8.585116,international pen,0.00017420257524678893,0.0
3.0318713,-17.973242,-17.973242,dead internet theory,0.00017420257524678893,0.0
-3.3423908,-14.278066,-14.278066,coloring diary,0.00017378042354555774,0.0
11.6517515,0.23656899,0.23656899,biosocial criminology,0.00017378042354555774,0.0
-0.9982461,10.785755,10.785755,transfer functions in imaging,0.00017378042354555774,0.0
5.08182,8.571522,8.571522,galileo gambit,0.00017378042354555774,0.0
-4.6571126,-11.3651495,-11.3651495,dymaxion map,0.00017378042354555774,0.0
11.781611,-6.054102,-6.054102,subtle body,0.00017378042354555774,0.0
11.926111,-5.8612356,-5.8612356,spiritual evolution,0.00017378042354555774,0.0
-5.717494,3.0122507,3.0122507,onion skinning,0.00017378042354555774,0.0
17.229734,3.5996532,3.5996532,moral skepticism,0.00017378042354555774,0.0
12.826792,-5.5511937,-5.5511937,language module,0.00017378042354555774,0.0
-2.2939115,-3.1292822,-3.1292822,collision avoidance in transportation,0.00017378042354555774,0.0
17.752306,-0.0046493993,-0.0046493993,pessimistic induction,0.00017378042354555774,0.0
3.1983187,-0.4625525,-0.4625525,blocking (statistics),0.00017378042354555774,0.0
-15.554961,-1.5779041,-1.5779041,digital cinema,0.00017378042354555774,0.0
-0.8247633,3.4014912,3.4014912,student's t-distribution,0.00017378042354555774,0.0
-12.583707,-9.587067,-9.587067,user experience design,0.00017378042354555774,0.0
17.589281,0.1853894,0.1853894,musgrave's scientific realism,0.00017378042354555774,0.0
19.365705,2.6141586,2.6141586,explanandum and explanans,0.00017378042354555774,0.0
5.87612,1.7807817,1.7807817,franssen effect,0.00017378042354555774,0.0
6.2361608,1.8240874,1.8240874,concept mapping,0.00017378042354555774,0.0
10.418202,8.425812,8.425812,tacit knowledge,0.00017378042354555774,0.0
15.089016,0.74362785,0.74362785,good regulator,0.00017378042354555774,0.0
-3.7862504,-8.948533,-8.948533,virtual retinal display,0.00017378042354555774,0.0
1.2795651,0.7098729,0.7098729,global optimization,0.00017378042354555774,0.0
2.8571007,-4.797362,-4.797362,autoassociative memory,0.00017378042354555774,0.0
-10.213056,-6.9034476,-6.9034476,integrated development environment,0.00017378042354555774,0.0
1.7588532,-5.059703,-5.059703,developmental robotics,0.00017378042354555774,0.0
-1.1147504,10.737496,10.737496,point process,0.00017378042354555774,0.0
-1.0248115,11.127703,11.127703,complete spatial randomness,0.00017378042354555774,0.0
6.5514274,-8.6968155,-8.6968155,graeme snooks,0.00017378042354555774,0.0
7.721775,-11.377153,-11.377153,evidential decision theory,0.00017378042354555774,0.0
-0.9258902,-0.30081937,-0.30081937,radial basis function network,0.00017378042354555774,0.0
0.10764315,-2.3305004,-2.3305004,organoid intelligence,0.00017378042354555774,0.0
2.879856,-4.5824804,-4.5824804,visual indexing theory,0.00017378042354555774,0.0
3.1076179,-0.551214,-0.551214,entropy (information theory),0.00017378042354555774,0.0
16.993809,3.4898934,3.4898934,multiverse (set theory),0.00016531171515972714,0.0
17.116774,6.6483564,6.6483564,postmodernism,0.00016531171515972714,0.0
-0.1558884,11.155353,11.155353,geographic information systems,0.00016531171515972714,0.0
-8.942088,-6.546219,-6.546219,java remote method invocation,0.00022843296766970867,0.0
17.796413,9.409266,9.409266,mereological nihilism,0.00027074840258263077,0.0
-4.6541452,-4.7423472,-4.7423472,sheffer sequence,0.003208741597542142,0.0
-5.386419,-9.274081,-9.274081,extended reality,0.001641776720907877,0.0
4.7267447,-0.2720714,-0.2720714,uncertainty quantification,0.00031604278039394667,0.0
9.096058,5.529321,5.529321,groupthink,0.0019010611554440018,0.0
6.0525746,-7.660375,-7.660375,donella meadows,0.00017506199495479478,0.0
3.1599684,0.32422546,0.32422546,convex function,0.00017506199495479478,0.0
1.6195996,-7.6426015,-7.6426015,systems neuroscience,0.00017506199495479478,0.0
7.7737412,-11.46857,-11.46857,evolutionary neuroscience,0.00017506199495479478,0.0
5.4438543,1.9644725,1.9644725,transfer function,0.00017506199495479478,0.0
-8.295897,-1.7617795,-1.7617795,minisupercomputer,0.00017506199495479478,0.0
3.9580731,-18.022507,-18.022507,philosophical zombie,0.00017506199495479478,0.0
1.1553286,-1.8766413,-1.8766413,illusion,0.00017506199495479478,0.0
-0.5170196,-5.758042,-5.758042,dynamic functional connectivity,0.00017506199495479478,0.0
-0.7443945,10.710847,10.710847,color grading,0.00014889485829256788,0.0
3.6678817,-11.8367815,-11.8367815,android (robot),0.00017737633890878274,0.0
4.040065,-12.197746,-12.197746,brain-computer interface,0.00017737633890878274,0.0
-0.8860566,-2.3461785,-2.3461785,neural network software,0.00017737633890878274,0.0
7.23923,16.032997,16.032997,signature recognition,0.00017737633890878274,0.0
1.5557972,7.7968154,7.7968154,james j. gibson,0.00017737633890878274,0.0
-12.424445,0.5134447,0.5134447,food technology,0.00017737633890878274,0.0
0.84661067,-7.439148,-7.439148,computational anatomy,0.00017737633890878274,0.0
-7.7532287,-13.811342,-13.811342,definitive media library,0.00017737633890878274,0.0
-20.258408,4.8177314,4.8177314,nasa,0.00017099791421977415,0.0
-19.67729,3.567063,3.567063,click tracking,0.00017099791421977415,0.0
-7.5364957,16.52483,16.52483,metamaterials (journal),0.00017099791421977415,0.0
-19.37566,4.466835,4.466835,computer literacy,0.00017099791421977415,0.0
-4.792121,-9.810453,-9.810453,skully (helmet),0.00017099791421977415,0.0
-6.4589906,3.7692401,3.7692401,semantic field,0.00017099791421977415,0.0
-0.18600726,9.354049,9.354049,extrapolation domain analysis,0.00017099791421977415,0.0
0.23034619,-9.2006645,-9.2006645,kinematic chain,0.00017099791421977415,0.0
-7.533868,0.6100874,0.6100874,google lens,0.00017099791421977415,0.0
-1.768442,2.3983479,2.3983479,pattern language,0.00017099791421977415,0.0
-6.8325706,16.785967,16.785967,acoustic metamaterials,0.00017099791421977415,0.0
-0.19251238,-3.158525,-3.158525,feedback passivation,0.00017099791421977415,0.0
-9.574523,-6.9964204,-6.9964204,common intermediate language,0.00017099791421977415,0.0
-9.576779,-7.1371255,-7.1371255,java virtual machine,0.00017099791421977415,0.0
-14.742267,-1.0448128,-1.0448128,video content analysis,0.00017099791421977415,0.0
-5.6925945,-3.017997,-3.017997,muscl scheme,0.00017099791421977415,0.0
8.929822,-11.753556,-11.753556,informatics,0.00017099791421977415,0.0
-7.125383,-11.562472,-11.562472,ambient iot,0.00017099791421977415,0.0
-6.435658,-10.689901,-10.689901,indoor positioning system,0.00017099791421977415,0.0
-7.647269,-14.272767,-14.272767,mobile cloud computing,0.00017099791421977415,0.0
-6.345809,3.7125332,3.7125332,green,0.00017099791421977415,0.0
-11.302653,1.0450354,1.0450354,tamil population by cities,0.00017099791421977415,0.0
-3.5446846,19.024778,19.024778,fourier–bessel series,0.00017099791421977415,0.0
-3.6649134,5.866823,5.866823,barber pole,0.00017099791421977415,0.0
-3.063081,19.585335,19.585335,orthogonal functions,0.00017099791421977415,0.0
-14.029757,9.700668,9.700668,eastern mediterranean council of optometry,0.00017099791421977415,0.0
-4.1706123,19.0654,19.0654,optical interferometry,0.00017099791421977415,0.0
10.022526,6.730291,6.730291,aphasiology,0.00017099791421977415,0.0
-2.1188602,12.235529,12.235529,sonic weapon,0.00017099791421977415,0.0
7.570598,-5.90969,-5.90969,mild cognitive impairment,0.00017099791421977415,0.0
-0.21810582,-2.092099,-2.092099,allochiria,0.00017099791421977415,0.0
6.1955934,-7.623608,-7.623608,neurolaw,0.00017099791421977415,0.0
9.282379,13.432529,13.432529,amygdalotomy,0.00017099791421977415,0.0
-7.1433764,0.7740566,0.7740566,scale co-occurrence matrix,0.00017099791421977415,0.0
-0.5878495,-2.221837,-2.221837,hallucination,0.00017099791421977415,0.0
4.8055177,0.5245369,0.5245369,gut–brain axis,0.00017099791421977415,0.0
-2.0049584,19.342873,19.342873,space station 3d,0.00017099791421977415,0.0
-13.336807,2.059429,2.059429,graphics processing unit,0.00017099791421977415,0.0
-11.745264,12.667966,12.667966,book of the ten treatises of the eye,0.00017099791421977415,0.0
7.354438,1.3745455,1.3745455,behavioral genetics,0.00238905321030193,0.0
-14.230371,9.7148285,9.7148285,european academy of optometry and optics,0.00027786686914562064,0.0
-12.645884,10.272347,10.272347,international orthoptic association,0.00017099791421977415,0.0
-11.453775,13.621948,13.621948,corneal dystrophies in human,0.00017099791421977415,0.0
-20.272324,4.8371882,4.8371882,international space station,0.00017099791421977415,0.0
-6.8838215,-0.7802419,-0.7802419,vector quantization,0.00017099791421977415,0.0
-8.706781,4.0661416,4.0661416,difference of gaussians,0.00017099791421977415,0.0
3.1288526,4.6586967,4.6586967,nest (software),0.00017099791421977415,0.0
-7.413665,-11.287727,-11.287727,data distribution service,0.00017099791421977415,0.0
1.1544048,-7.701694,-7.701694,neuromimetic intelligence,0.00017099791421977415,0.0
-1.2802463,-12.885951,-12.885951,ehealthinsurance,0.00017099791421977415,0.0
-7.3838773,0.03106482,0.03106482,glossary of artificial intelligence,0.00017099791421977415,0.0
-7.9944234,13.847418,13.847418,human skin color,0.00017099791421977415,0.0
0.35259706,10.53463,10.53463,utisz,0.00017099791421977415,0.0
-7.1603136,16.12572,16.12572,professional mourning,0.00016713654189485106,0.0
0.5489254,-4.263719,-4.263719,action selection,0.0001730579929639467,0.0
0.96012664,5.508078,5.508078,theory of indispensable attributes,0.0001730579929639467,0.0
-3.466216,18.660873,18.660873,laplace transform,0.0001730579929639467,0.0
17.150747,3.4598265,3.4598265,defeasible reasoning,0.0001730579929639467,0.0
-10.778328,-8.8098135,-8.8098135,hendrik lorentz,0.0001730579929639467,0.0
-15.596731,-1.3905674,-1.3905674,video production,0.00016743348365780937,0.0
-6.2360415,11.651606,11.651606,human eye,0.00016743348365780937,0.0
-9.419663,-0.9533608,-0.9533608,sound recognition,0.00016743348365780937,0.0
1.0023563,5.6074033,5.6074033,simplicity theory,0.00016743348365780937,0.0
-7.5416594,-14.027073,-14.027073,time-sharing,0.00016743348365780937,0.0
-7.6985745,-9.865154,-9.865154,static library,0.00016743348365780937,0.0
8.15127,-11.562589,-11.562589,bohm interpretation,0.00037228809544608764,0.0
7.4569507,1.3322554,1.3322554,biology,0.00014506141600241103,0.0
0.83609694,11.323707,11.323707,scat singing,0.0002437673479609021,0.0
-10.048072,-6.5751276,-6.5751276,.net core,0.00014506141600241103,0.0
19.084616,-2.4015148,-2.4015148,the philosophy of 'as if',0.00014506141600241103,0.0
-11.879444,8.903547,8.903547,repetitive strain injury,0.0001617975424188675,0.0
-9.431877,-1.3843749,-1.3843749,failure analysis,0.0001617975424188675,0.0
-14.1265545,-6.6140113,-6.6140113,wheelchair accessible van,0.0001617975424188675,0.0
-12.527093,-2.5424092,-2.5424092,safe operating area,0.0001617975424188675,0.0
-14.954105,-7.349431,-7.349431,accessible tourism,0.0001617975424188675,0.0
2.4930186,-14.210973,-14.210973,personal data manager,0.0001617975424188675,0.0
-4.566289,3.0457428,3.0457428,occipital lobe,0.0001617975424188675,0.0
13.843451,-0.96797484,-0.96797484,meme,0.0001617975424188675,0.0
3.424235,-1.2579963,-1.2579963,neurologic music therapy,0.0001617975424188675,0.0
7.6243134,-6.1313343,-6.1313343,neurotoxic,0.0001617975424188675,0.0
18.312801,-2.0725079,-2.0725079,legal realism,0.0001617975424188675,0.0
5.4765406,-0.18734325,-0.18734325,stylistics (field of study),0.0001617975424188675,0.0
-16.397398,-4.615556,-4.615556,declaration on the rights of disabled persons,0.0001617975424188675,0.0
-14.598266,-6.3112144,-6.3112144,walter harris callow,0.0001617975424188675,0.0
10.08254,-3.0598054,-3.0598054,indeterminacy (philosophy),0.0001617975424188675,0.0
-0.80262303,9.357533,9.357533,effective temperature,0.0001617975424188675,0.0
-10.399958,-6.553481,-6.553481,monodevelop,0.0001617975424188675,0.0
-8.962275,-15.921012,-15.921012,triangle mesh,0.0001617975424188675,0.0
7.6044674,9.257721,9.257721,valuation-based system,0.0001617975424188675,0.0
5.3575234,8.685155,8.685155,not invented here,0.00024289023990815243,0.0
11.834065,-5.889634,-5.889634,mind,0.00014813867300930142,0.0
15.163123,-0.35550508,-0.35550508,alex (parrot),0.00014813867300930142,0.0
7.158257,13.046186,13.046186,prosopamnesia,0.00024289023990815243,0.0
2.4989665,0.985407,0.985407,bayesian regression,0.00014813867300930142,0.0
-0.9102628,10.147808,10.147808,video calibration software,0.0001701529413019854,0.0
3.3318286,3.2373924,3.2373924,boosting (machine learning),0.00016123912762993768,0.0
6.9917746,16.833336,16.833336,keystroke dynamics,0.00016123912762993768,0.0
-12.801771,-2.1290874,-2.1290874,bipolar junction transistor,0.00016123912762993768,0.0
3.1682866,3.4263186,3.4263186,decision tree model,0.00016123912762993768,0.0
3.696816,-1.6190617,-1.6190617,sensory friendly,0.00016123912762993768,0.0
5.7606716,4.526416,4.526416,maneuver warfare,0.00016123912762993768,0.0
-8.21208,-11.896742,-11.896742,data exhaust,0.00016123912762993768,0.0
3.0447977,3.2448976,3.2448976,decision table,0.00016123912762993768,0.0
-4.2401814,2.943565,2.943565,tectopulvinar pathway,0.00016123912762993768,0.0
-7.7903867,-13.945219,-13.945219,simtel,0.00017128822718367207,0.0
15.022451,-6.071735,-6.071735,divided consciousness,0.00017128822718367207,0.0
3.585566,-12.784419,-12.784419,future of humanity institute,0.00015291939812149785,0.0
-12.692325,0.37662217,0.37662217,pixel shift,0.0002680354902717458,0.0
-11.022735,-3.6661503,-3.6661503,optical properties of water and ice,0.00015291939812149785,0.0
-12.760508,-2.1939714,-2.1939714,technology cad,0.00015291939812149785,0.0
-4.5476413,3.3882384,3.3882384,magnocellular cell,0.00015291939812149785,0.0
16.954638,3.975789,3.975789,philosophy of friedrich nietzsche,0.00015291939812149785,0.0
5.539326,2.2677894,2.2677894,blind signal separation,0.00015291939812149785,0.0
-1.5398546,4.833738,4.833738,adaptive resonance theory,0.0001477415645181511,0.0
-7.484817,3.8260813,3.8260813,elham mahamid ruzin,0.0001477415645181511,0.0
-15.379717,-1.4356754,-1.4356754,wedding videography,0.0001477415645181511,0.0
6.2183547,1.3993042,1.3993042,paradigm,0.00016876133496605388,0.0
-11.584242,12.183576,12.183576,voynich manuscript,0.00016876133496605388,0.0
-6.70508,-8.573823,-8.573823,ai pin,0.00016876133496605388,0.0
0.28030556,5.2829404,5.2829404,local regression,0.00016876133496605388,0.0
7.1312494,16.370007,16.370007,access control,0.00016876133496605388,0.0
12.8074465,1.9568986,1.9568986,genetic structuralism,0.00016876133496605388,0.0
-2.3752153,19.099754,19.099754,humanity star,0.00016876133496605388,0.0
-1.9852833,19.299217,19.299217,politics of outer space,0.00016876133496605388,0.0
-10.514147,-0.14716339,-0.14716339,thaandavam,0.00016876133496605388,0.0
-10.042807,-5.2745295,-5.2745295,biot–tolstoy–medwin diffraction model,0.0006053452298049754,0.0
-0.23483051,-1.8101537,-1.8101537,mccollough effect,0.0009135312351261398,0.0
-11.32052,1.121538,1.121538,tamil shorthand,0.00015206195601763945,0.0
-1.7772114,10.730052,10.730052,colour temperature,0.00027473486876515156,0.0
10.569075,2.935607,2.935607,neurolinguistics,0.0005651682364885278,0.0
0.87221634,11.315203,11.315203,jamais vu,0.0012835479769340884,0.0
-1.156455,10.659885,10.659885,post-production,0.00013379630135740327,0.0
0.15243737,11.702088,11.702088,young–helmholtz theory,0.002284083732090022,0.0
1.0071608,0.9704129,0.9704129,probabilistic numerics,0.0004076419943102969,0.0
-0.6715123,-5.118433,-5.118433,location awareness,0.000830351875642247,0.0
10.957793,-8.229282,-8.229282,nootropic,0.0002923444131941966,0.0
